---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
20344,"NSLOCTEXT("""", ""3AC978CF4CE6F67FE44E34AFAB7A783B"", ""XX_Rocknose_t_1"")","NSLOCTEXT("""", ""C52F1C564E21A290A5D458B191FBD312"", ""XX_Rocknose_t_1"")","NSLOCTEXT("""", ""0688E57F4465792424A6BE9964C1474D"", ""XX_Rocknose_t_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Hooved_Wild/NPC_Weapon_Rocknose_t_1.NPC_Weapon_Rocknose_t_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","27","34","0","0","0","0","0","0","0","3","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Steel","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20351,"NSLOCTEXT("""", ""325CB59243389317367623A458411C5E"", ""XX_RocknoseKing_bc_1"")","NSLOCTEXT("""", ""24A5D3C843B0DC9761BBA9981C5B85D4"", ""XX_RocknoseKing_bc_1"")","NSLOCTEXT("""", ""31B7C3294EDC051C0359EAB87A4E03D6"", ""XX_RocknoseKing_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Primates/NPC_Weapon_RocknoseKing_bc_1.NPC_Weapon_RocknoseKing_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","107","134","0","0","0","0","0","0","0","1","500.000000","200.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","80","80","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20352,"NSLOCTEXT("""", ""D1D926B340FF8B21EB9F3DA15FEA9E18"", ""XX_RocknoseKing_bc_2"")","NSLOCTEXT("""", ""7FFA741448438953BAF44B8CC22071FA"", ""XX_RocknoseKing_bc_2"")","NSLOCTEXT("""", ""B8F3B7634B06FF7B557A168ABE01426A"", ""XX_RocknoseKing_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Primates/NPC_Weapon_RocknoseKing_bc_2.NPC_Weapon_RocknoseKing_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","107","134","0","0","0","0","0","0","0","1","500.000000","200.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","80","80","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20353,"NSLOCTEXT("""", ""BA652FBC4E503C298698D99DBB6C0DED"", ""XX_RocknoseKing_bc_3"")","NSLOCTEXT("""", ""44A208304C496F9068E43B8EC3FD613A"", ""XX_RocknoseKing_bc_3"")","NSLOCTEXT("""", ""EC415F164795094393A4628E5068421E"", ""XX_RocknoseKing_bc_3"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Primates/NPC_Weapon_RocknoseKing_bc_3.NPC_Weapon_RocknoseKing_bc_3_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","107","134","0","0","0","0","0","0","0","1","500.000000","200.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","105","105","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20354,"NSLOCTEXT("""", ""43E8EB0C47381264D3696BB1E3A11CC4"", ""XX_RocknoseKing_bc_4"")","NSLOCTEXT("""", ""21B840C741E92C898B80219220C4CF83"", ""XX_RocknoseKing_bc_4"")","NSLOCTEXT("""", ""5B6384414EC3D31949EFE8B76A164D86"", ""XX_RocknoseKing_bc_4"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Primates/NPC_Weapon_RocknoseKing_bc_4.NPC_Weapon_RocknoseKing_bc_4_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","107","134","0","0","0","0","0","0","0","1","500.000000","200.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","80","80","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20355,"NSLOCTEXT("""", ""811F3FCE49BDC7F742F5D0A173E72B9B"", ""XX_RocknoseKing_t_1"")","NSLOCTEXT("""", ""12B7930F4588EF1C4C1768B34D2DD848"", ""XX_RocknoseKing_t_1"")","NSLOCTEXT("""", ""00D17D104B35F2D79D6457B74318E6EF"", ""XX_RocknoseKing_t_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/Primates/NPC_Weapon_RocknoseKing_bc_1.NPC_Weapon_RocknoseKing_t_1","None","1","0","Armor","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","0","0","0","0","0","0","0","0","0","3","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20361,"NSLOCTEXT("""", ""2E5F77FB4788640914740491AA6041E7"", ""XX_Scorpion_bc_1"")","NSLOCTEXT("""", ""294910614E8CAB124793AE81B8AD88BF"", ""XX_Scorpion_bc_1"")","NSLOCTEXT("""", ""8836FB4A4853E813880A6FB5270673C1"", ""XX_Scorpion_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_Scorpion_bc_1.NPC_Weapon_Scorpion_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","17","21","0","0","0","0","0","0","0","1","350.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20362,"NSLOCTEXT("""", ""39A0D12F404E6E70ED443385E3F4B7CD"", ""XX_Scorpion_bc_2"")","NSLOCTEXT("""", ""7818B67148B24C86E4A0CFA82B849892"", ""XX_Scorpion_bc_2"")","NSLOCTEXT("""", ""7415326640413852F9C2F19DE9B59D5C"", ""XX_Scorpion_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_Scorpion_bc_2.NPC_Weapon_Scorpion_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","17","21","0","0","0","0","0","0","0","1","350.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20363,"NSLOCTEXT("""", ""8F00DC344A730B6BEDA3E2BC77980C24"", ""XX_Scorpion_bc_3"")","NSLOCTEXT("""", ""BDC322BD4936BFF9DDA849AE6F954309"", ""XX_Scorpion_bc_3"")","NSLOCTEXT("""", ""40F7B5CB46C27F917E1FE685FC48C947"", ""XX_Scorpion_bc_3"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_Scorpion_bc_3.NPC_Weapon_Scorpion_bc_3_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","17","21","0","0","0","0","0","0","0","1","350.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20364,"NSLOCTEXT("""", ""2FB1B7A74695C2EA0C52E89B173604F0"", ""XX_Scorpion_bc_4"")","NSLOCTEXT("""", ""AEE2A76A41C504CD885A06941971A774"", ""XX_Scorpion_bc_4"")","NSLOCTEXT("""", ""3BB79953425517BF95F47B84F7098EA4"", ""XX_Scorpion_bc_4"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_Scorpion_bc_4.NPC_Weapon_Scorpion_bc_4_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","17","21","0","0","0","0","0","0","0","1","350.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20371,"NSLOCTEXT("""", ""6EC99CE84B51A5F0AF3479812458D511"", ""XX_ScorpionLarge_bc_1"")","NSLOCTEXT("""", ""5D49F2564A4D151C31B91B9758D47B16"", ""XX_ScorpionLarge_bc_1"")","NSLOCTEXT("""", ""9F8BF4C04BD68F6EDC3BACA9FAF18EF8"", ""XX_ScorpionLarge_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionLarge_bc_1.NPC_Weapon_ScorpionLarge_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","24","30","0","0","0","0","0","0","0","1","500.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20372,"NSLOCTEXT("""", ""E7999BB74B041FEC940ECB822B78AA0A"", ""XX_ScorpionLarge_bc_2"")","NSLOCTEXT("""", ""1965B21242B28EF77FF45BBD56AC57A7"", ""XX_ScorpionLarge_bc_2"")","NSLOCTEXT("""", ""BC5EF72242558FDA0334298BE2F74308"", ""XX_ScorpionLarge_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionLarge_bc_2.NPC_Weapon_ScorpionLarge_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","24","30","0","0","0","0","0","0","0","1","500.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20373,"NSLOCTEXT("""", ""0ACD9E874D753498A2BBF39C0D1D21D3"", ""XX_ScorpionLarge_bc_3"")","NSLOCTEXT("""", ""CA04F5A04DEE8BF5398C07B62C91646B"", ""XX_ScorpionLarge_bc_3"")","NSLOCTEXT("""", ""88DB6EA74CBCA8D5AA1E6AA37D60D933"", ""XX_ScorpionLarge_bc_3"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionLarge_bc_3.NPC_Weapon_ScorpionLarge_bc_3_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","24","30","0","0","0","0","0","0","0","1","500.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20374,"NSLOCTEXT("""", ""9454CA7241D332D84CA3EDB2E26F0076"", ""XX_ScorpionLarge_bc_4"")","NSLOCTEXT("""", ""9AE5BAD942B07AE0F97D8DB9944FBBB3"", ""XX_ScorpionLarge_bc_4"")","NSLOCTEXT("""", ""F5D98D8F49610198A903BE931F399ABD"", ""XX_ScorpionLarge_bc_4"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionLarge_bc_4.NPC_Weapon_ScorpionLarge_bc_4_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","24","30","0","0","0","0","0","0","0","1","500.000000","1.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20381,"NSLOCTEXT("""", ""229CCA094301C973416CCCA0EAC2D283"", ""XX_ScorpionKing_bc_1"")","NSLOCTEXT("""", ""5D1DAF96481DDEE6AE5CA8A4334DE62A"", ""XX_ScorpionKing_bc_1"")","NSLOCTEXT("""", ""A628602041BC08F1D18C7D91AC6A8899"", ""XX_ScorpionKing_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionKing_bc_1.NPC_Weapon_ScorpionKing_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","63","78","0","0","0","0","0","0","0","1","650.000000","1.000000","0.000000","0.000000","0.000000","1","0.300000","0","0","0","0","Default","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20382,"NSLOCTEXT("""", ""7B65A2E2487E42A98A360485E7FF67C7"", ""XX_ScorpionKing_bc_2"")","NSLOCTEXT("""", ""B874DE3D4A98156B086C68B8233E936A"", ""XX_ScorpionKing_bc_2"")","NSLOCTEXT("""", ""1A1E2E784A6BC0592C7E8E93B2848608"", ""XX_ScorpionKing_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionKing_bc_2.NPC_Weapon_ScorpionKing_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","63","78","0","0","0","0","0","0","0","1","650.000000","1.000000","0.000000","0.000000","0.000000","1","0.300000","0","0","0","0","Default","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20383,"NSLOCTEXT("""", ""14FCC7C24140606F9FA45E8E3D07A94D"", ""XX_ScorpionKing_bc_3"")","NSLOCTEXT("""", ""4405560048BEF19ECA4B91B1689B4F71"", ""XX_ScorpionKing_bc_3"")","NSLOCTEXT("""", ""5555428141445C89E9EFF3A0E02D67E7"", ""XX_ScorpionKing_bc_3"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionKing_bc_3.NPC_Weapon_ScorpionKing_bc_3_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","63","78","0","0","0","0","0","0","0","1","650.000000","1.000000","0.000000","0.000000","0.000000","1","0.300000","0","0","0","0","Default","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20384,"NSLOCTEXT("""", ""F15EE9914700F420E9DB33A6754507AD"", ""XX_ScorpionKing_bc_4"")","NSLOCTEXT("""", ""70B94BF649295BC7D022768D4AD6FFDE"", ""XX_ScorpionKing_bc_4"")","NSLOCTEXT("""", ""BAD4A23F47550C4441F71E9D958CF830"", ""XX_ScorpionKing_bc_4"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C","None","/Game/Characters/NPCs/GiantScorpion/NPC_Weapon_ScorpionKing_bc_4.NPC_Weapon_ScorpionKing_bc_4_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","63","78","0","0","0","0","0","0","0","1","650.000000","1.000000","0.000000","0.000000","0.000000","1","0.300000","0","0","0","0","Default","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20391,"NSLOCTEXT("""", ""1769FFB24C9EF4CD5864E2A215923EA3"", ""XX_Spider_bc_1"")","NSLOCTEXT("""", ""2DB010084D634DD68A8324B7BAB7F37A"", ""XX_Spider_bc_1"")","NSLOCTEXT("""", ""1CB589E543DCA1ED97AB4384EC6C1F08"", ""XX_Spider_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_SpiderPoison.BPGameItemWeapon_SpiderPoison_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_bc_1.NPC_Weapon_Spider_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","13","17","0","0","0","0","0","0","0","1","420.000000","1.000000","0.000000","0.000000","0.000000","1","0.075000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20392,"NSLOCTEXT("""", ""A2AF879F436C02251FED6989A2F85287"", ""XX_Spider_bc_2"")","NSLOCTEXT("""", ""6EA640A74F7829764C744EB00AD8299E"", ""XX_Spider_bc_2"")","NSLOCTEXT("""", ""B738829B466C5AB44F7FF2A8DF9E75F1"", ""XX_Spider_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_SpiderPoison.BPGameItemWeapon_SpiderPoison_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_bc_2.NPC_Weapon_Spider_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","13","17","0","0","0","0","0","0","0","1","420.000000","1.000000","0.000000","0.000000","0.000000","1","0.075000","0","0","0","0","Stone","35","35","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20393,"NSLOCTEXT("""", ""73F73A5E46B096E8CD0D62A81AAA0FA5"", ""XX_SpiderGiant_bc_1"")","NSLOCTEXT("""", ""19B8BE8A443C4FEEBC11C2B296EBCBDE"", ""XX_Spider_bc_1"")","NSLOCTEXT("""", ""5523AA8847D66D1D21D637919B0FCC01"", ""XX_Spider_bc_1"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_SpiderPoison.BPGameItemWeapon_SpiderPoison_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_bc_1.NPC_Weapon_Spider_bc_1_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","114","142","0","0","0","0","0","0","0","1","800.000000","150.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","85","85","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20394,"NSLOCTEXT("""", ""0168DD9D4C4000BAA0F2E4B7D8760FD4"", ""XX_SpiderGiant_bc_2"")","NSLOCTEXT("""", ""7BE229704422B3731E966083A1C4290E"", ""XX_Spider_bc_2"")","NSLOCTEXT("""", ""EF26305E46AA0123367A9EB156326409"", ""XX_Spider_bc_2"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/NpcWeapons/BPGameItemWeapon_SpiderPoison.BPGameItemWeapon_SpiderPoison_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_bc_2.NPC_Weapon_Spider_bc_2_C","None","1","0","Armor","0.000000","26","None","OneHanded","","2","3","0","0","0.000000","1.000000","0.000000","35.000000","250.000000","114","142","0","0","0","0","0","0","0","1","800.000000","150.000000","0.000000","0.000000","0.000000","1","0.150000","0","0","0","0","Steel","85","85","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20395,"NSLOCTEXT("""", ""BAA118224CEF26F7A113DBBB1F4218B6"", ""XX_Spider_VenomLauncher"")","NSLOCTEXT("""", ""55D01A814BD20F266AE803827D6F98AD"", ""XX_Spider_VenomLauncher"")","NSLOCTEXT("""", ""DD73ACF84130FB7E30E85385F2C476EB"", ""XX_Spider_VenomLauncher"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Items/BP_ProjectileWeapon.BP_ProjectileWeapon_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_Visual_LauncherVenom.NPC_Weapon_Spider_Visual_LauncherVenom_C","None","1","0","Weapon","0.000000","0","None","OneHanded","(20396)","2","3","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","1","0","0","0","0","0","0","0","4","1500.000000","100.000000","0.000000","0.000000","0.000000","1","0.075000","0","0","0","0","Stone","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
20396,"NSLOCTEXT("""", ""41A4A0614596D7EEFFB762839E92089B"", ""XX_Spider_VenomProjectile"")","NSLOCTEXT("""", ""FC97B10542261EF3FB7CA68245B3D581"", ""XX_Spider_VenomProjectile"")","NSLOCTEXT("""", ""4EE575E5425519828BA30BBA25A8780F"", ""XX_Spider_VenomProjectile"")","/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_Item_ProjectileVenom.NPC_Weapon_Spider_Item_ProjectileVenom_C","None","/Game/Characters/NPCs/Spider/NPC_Weapon_Spider_Visual_ProjectileVemon.NPC_Weapon_Spider_Visual_ProjectileVemon_C","None","1","0","Weapon","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","0","0.000000","0","0","0","0","Stone","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","4","0","None","-1"
