---,RecipeName,ShortDesc,LongDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled
17032,"NSLOCTEXT("""", ""BE825FA646CF586F0277DF98E6BE4EDB"", ""Dark Cyan Dye"")","NSLOCTEXT("""", ""6BDFCDA641E4C0E9670CDD9671137CF4"", ""A flask of dark cyan dye "")","NSLOCTEXT("""", ""4A21689545411C78ABB3179656E45903"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","1","57","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_cyan_dye.icon_dying_vial_dark_cyan_dye","None","False","17030","1","17001","1","0","0","0","0","17032","1","14200","1","0","False","True"
17040,"NSLOCTEXT("""", ""50B06C804F0D211D39DB7985A204F98F"", ""Red Dye"")","NSLOCTEXT("""", ""677D8D084780275F01E4E098CB8C2F4B"", ""A flask of red dye "")","NSLOCTEXT("""", ""3D4D26094FDB49B52EE0DDB72D535668"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","3","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_red_dye.icon_dying_vial_red_dye","None","False","14201","1","14193","1","0","0","0","0","17040","1","0","0","0","False","True"
17041,"NSLOCTEXT("""", ""94A1453F4A1ECB13498F83A01B9DAFA3"", ""Light Red Dye"")","NSLOCTEXT("""", ""78968001469174CA8EDA269CA6D88321"", ""A flask of light red dye "")","NSLOCTEXT("""", ""5DB2B64047415C27D4B14B8E0598B8D8"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","11","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_red_dye.icon_dying_vial_light_red_dye","None","False","17040","1","17002","1","0","0","0","0","17041","1","14200","1","0","False","True"
17042,"NSLOCTEXT("""", ""9108C2C145667E1EDFF620BC4490E4BF"", ""Dark Red Dye"")","NSLOCTEXT("""", ""CA2805B9475BB71C9E521283F50A6796"", ""A flask of dark red dye "")","NSLOCTEXT("""", ""7B5206D845A680C2600474B797CED891"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","57","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_red_dye.icon_dying_vial_dark_red_dye","None","False","17040","1","17001","1","0","0","0","0","17042","1","14200","1","0","False","True"
17050,"NSLOCTEXT("""", ""749265A043C5774999E17DB2991C6652"", ""Blue Dye"")","NSLOCTEXT("""", ""BF85D78245AF23EFF934FBA317277EA1"", ""A flask of blue dye "")","NSLOCTEXT("""", ""F052CA064347722A6C3CA189804CA3C2"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","3","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_blue_dye.icon_dying_vial_blue_dye","None","False","14201","1","14191","1","0","0","0","0","17050","1","0","0","0","False","True"
17051,"NSLOCTEXT("""", ""0C2E09D34E0D8345BEF0D788EDEA50D5"", ""Light Blue Dye"")","NSLOCTEXT("""", ""C08D5E9F4FA00A9DCA4D54B154884E31"", ""A flask of light blue dye "")","NSLOCTEXT("""", ""555F5E674D2C13F4A681649B97F17B15"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","11","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_blue_dye.icon_dying_vial_light_blue_dye","None","False","17050","1","17002","1","0","0","0","0","17051","1","14200","1","0","False","True"
17052,"NSLOCTEXT("""", ""55CFA1CD4554FC89174BEB86E2EB69C2"", ""Dark Blue Dye"")","NSLOCTEXT("""", ""BAAC83F145254160C749DCAF8A3BA8D2"", ""A flask of dark blue dye "")","NSLOCTEXT("""", ""269449604BD0AA09C2C5049CBD6A51B0"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","57","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_blue_dye.icon_dying_vial_dark_blue_dye","None","False","17050","1","17001","1","0","0","0","0","17052","1","14200","1","0","False","True"
17060,"NSLOCTEXT("""", ""70053676440E933120FD9B8C289C6B8B"", ""Green Dye"")","NSLOCTEXT("""", ""94C1BB6D4AEFE8512CEAE0AEF097DF56"", ""A flask of green dye "")","NSLOCTEXT("""", ""3F17E94648304F3CE1A2A2BD5CC4AAD2"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","24","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_green_dye.icon_dying_vial_green_dye","None","False","14201","1","12001","20","0","0","0","0","17060","1","0","0","0","False","True"
17061,"NSLOCTEXT("""", ""A2052F6D412DE4EA404E619ED9205139"", ""Light Green Dye"")","NSLOCTEXT("""", ""7981048A42770D40E3596791DF361CE5"", ""A flask of light green dye "")","NSLOCTEXT("""", ""B0DF4D2149670FF901FDEC94CFE20D10"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","35","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_green_dye.icon_dying_vial_light_green_dye","None","False","17060","1","17002","1","0","0","0","0","17061","1","14200","1","0","False","True"
17062,"NSLOCTEXT("""", ""5CFD985D496FA7785342D5AA42DB09A0"", ""Dark Green Dye"")","NSLOCTEXT("""", ""8BD6ADF74EB399FE22A1F887518EF1CB"", ""A flask of dark green dye "")","NSLOCTEXT("""", ""CF4A33224BE466D30EED3284A3445CB2"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","80","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_green_dye.icon_dying_vial_dark_green_dye","None","False","17060","1","17001","1","0","0","0","0","17062","1","14200","1","0","False","True"
17070,"NSLOCTEXT("""", ""6B1924B146AD71528FEBAD9B0E24A4C8"", ""Yellow Dye"")","NSLOCTEXT("""", ""1DC65C8E49BF6597C39D19A09BFA0A9F"", ""A flask of yellow dye "")","NSLOCTEXT("""", ""DB55501245E3F1287BC75B95C7982357"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","3","7","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_yellow_dye.icon_dying_vial_yellow_dye","None","False","14201","1","14171","5","0","0","0","0","17070","1","0","0","0","False","True"
17071,"NSLOCTEXT("""", ""0E2504F34BFF46B3A5B2FF93D14BBDE1"", ""Light Yellow Dye"")","NSLOCTEXT("""", ""BA5BD75140612EB5C838CFA366EB55F4"", ""A flask of light yellow dye "")","NSLOCTEXT("""", ""A509F0324E5EB35A6691A685D1F67668"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","16","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_yellow_dye.icon_dying_vial_light_yellow_dye","None","False","17070","1","17002","1","0","0","0","0","17071","1","14200","1","0","False","True"
17072,"NSLOCTEXT("""", ""28CC788F439BF78FEAE048BBEEF55418"", ""Dark Yellow Dye"")","NSLOCTEXT("""", ""44CC8E0646446D08E085E3A82714C8AD"", ""A flask of dark yellow dye "")","NSLOCTEXT("""", ""5A4D0937472B995E7F4C849C6A038E0E"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","61","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_yellow_dye.icon_dying_vial_dark_yellow_dye","None","False","17070","1","17001","1","0","0","0","0","17072","1","14200","1","0","False","True"
17080,"NSLOCTEXT("""", ""5E8A47734DD057DBEB91B5927B79B6B7"", ""Purple Dye"")","NSLOCTEXT("""", ""A05A8E624111060D9A76DAA44F27F7B8"", ""A flask of purple dye "")","NSLOCTEXT("""", ""6AE6AAA24E90EC981AD6CFA07541FB5C"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","3","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_purple_dye.icon_dying_vial_purple_dye","None","False","14201","1","14194","1","0","0","0","0","17080","1","0","0","0","False","True"
17081,"NSLOCTEXT("""", ""D1F1B69049D9D3563AE2699DC513AABD"", ""Light Purple Dye"")","NSLOCTEXT("""", ""F0C5F7DD4534A4795A0D9993EA747D41"", ""A flask of light purple dye "")","NSLOCTEXT("""", ""DC228D2C444022B33AF620BD41FB1C6E"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","11","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_purple_dye.icon_dying_vial_light_purple_dye","None","False","17080","1","17002","1","0","0","0","0","17081","1","14200","1","0","False","True"
17082,"NSLOCTEXT("""", ""F4F51A614588FC402D3792A501688532"", ""Dark Purple Dye"")","NSLOCTEXT("""", ""0A5DB05640E5167DE36A4996FBA5912F"", ""A flask of dark purple dye "")","NSLOCTEXT("""", ""5343BDF4423C665E3F62CCA8CC4B224F"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","57","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_purple_dye.icon_dying_vial_dark_purple_dye","None","False","17080","1","17001","1","0","0","0","0","17082","1","14200","1","0","False","True"
17090,"NSLOCTEXT("""", ""D1CB8C1542242B2C8CECF99C0D5241AA"", ""Orange Dye"")","NSLOCTEXT("""", ""7D7851D04375EDB19C2F888E6721DD1E"", ""A flask of orange dye "")","NSLOCTEXT("""", ""CFB0ADF448A564ECF651A9BF93839D7D"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","3","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_orange_dye.icon_dying_vial_orange_dye","None","False","14201","1","14192","1","0","0","0","0","17090","1","0","0","0","False","True"
17091,"NSLOCTEXT("""", ""73DB43234F7D25E9BC30DC8497695C09"", ""Light Orange Dye"")","NSLOCTEXT("""", ""7E0777F6487CD5058C9651B85E7A137A"", ""A flask of light orange dye "")","NSLOCTEXT("""", ""60496ADA440F292ECE8175809C341B97"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","11","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_light_orange_dye.icon_dying_vial_light_orange_dye","None","False","17090","1","17002","1","0","0","0","0","17091","1","14200","1","0","False","True"
17092,"NSLOCTEXT("""", ""C17EFE4D49C5807BE9BB3FBD3C47032F"", ""Dark Orange Dye"")","NSLOCTEXT("""", ""172FB70D4660635DBB205280D83DB844"", ""A flask of dark orange dye "")","NSLOCTEXT("""", ""97A0266C4ECCC3CBFC270B891EDF33D8"", ""This dye can be applied to textiles in order to color them. Different types of material will be affected differently by the dye, so the coloring of leather will appear differently to metals."")","Material","20.000000","2","57","89103","0","/Game/UI/Textures/Icons/icon_dying_vial_dark_orange_dye.icon_dying_vial_dark_orange_dye","None","False","17090","1","17001","1","0","0","0","0","17092","1","14200","1","0","False","True"
41031,"NSLOCTEXT("""", ""50F4AA054ABCBCCD496120A06DC93625"", ""Improvised Torch"")","NSLOCTEXT("""", ""DB6ECA634F134C6BC2F1D3BFB3A7EEBD"", ""A fast burning brand of scavenged materials"")","NSLOCTEXT("""", ""CD73F94B425B32DC09FC30A26669D024"", ""<span style=\""italic\""> Torches flared murkily on the revels in the Maul, where the thieves of the East held carnival by night.</> \nThe Tower of the Elephant\n\nFire is the first marker along the journey to civilization. Heat, light and the ability to cook food is the first shaky step upwards from the bowels of primal savagery.\nThis torch is a loose bundle of plant leavings wrapped around the end of a scavenged branch. It can be used to light the surroundings or to fend off creatures frightened of fire, but it will burn quickly and break easily.\n"")","Weapon","10.000000","1","17","0","0","/Game/UI/Textures/Icons/icon_improvised_torch.icon_improvised_torch","None","False","10012","5","12001","10","0","0","0","0","41031","1","0","0","0","False","True"
41032,"NSLOCTEXT("""", ""510717C44D99CB87BB750D9F9D17FD20"", ""Sealed Waterskin"")","NSLOCTEXT("""", ""58A46A954870616F86B143B0ED168522"", ""A sealed leather skin for storing water"")","NSLOCTEXT("""", ""E91F26C3437FFAE6B1C6EAB330014723"", ""<span style=\""italic\""> Let him wait until we get to camp. It\'s only ten miles. If he\'s fit to live in the desert he\'ll live that long without a drink.</>\nA Witch Shall be Born\n\nPitch has been used to seal this waterskin, slowing the inevitable leaks and keeping the water level stable. The addition of pitch, however, adds a nasty sulphurous aftertaste to the water.\nThe Zuagirs and other tribes of the eastern deserts of Shem have long had the practise of soaking the outside of their waterskins before a long journey. As water evaporates from the outside of the skin, it cools the contents. Some enterprising merchants have been known to use the same trick to chill their wines when on a long journey."")","Weapon","10.000000","1","88","0","0","/Game/UI/Textures/Icons/icon_water_skin.icon_water_skin","None","False","12011","20","14174","10","0","0","0","0","41032","1","0","0","0","False","True"
41033,"NSLOCTEXT("""", ""18A471A441BAB6CC79942E92E5FF76C3"", ""Torch"")","NSLOCTEXT("""", ""FFA707AA4A37A8A42AEAD28CF083AD88"", ""A torch that can burn for a long time"")","NSLOCTEXT("""", ""78C2A3A841B356B899FC1E9E9C1BEDFF"", ""<span style=\""italic\""> The glimmering light of the torch, flickering through the bars, hinted at shadowy spaciousness and echoing depths. </>\nThe Hour of the Dragon\n\nA smoke-wreathed, naked flame burning merrily atop a wooden fixture. Torches are the most common light source in the Hyborian Kingdoms. From tavern brawls to the clash of empires, torchlight has been witness to many of the greatest events of an age.\nAnd afterwards, the purging fire of torches has been put to other uses than illumination.\n"")","Weapon","10.000000","2","11","0","0","/Game/UI/Textures/Icons/icon_torch.icon_torch","None","False","10012","5","11011","5","0","0","0","0","41033","1","0","0","0","False","True"
